match_time,jc_order,league,home_team,away_team,score,bet365,hg,bet10,lb,ms,ac,snai,wl,ysb,wd,iw,bet12,lj,yh,bet18,jc,ybb,pb
20180811,,德丙,格罗巴斯帕奇,奥斯纳布鲁克,0-0,"2.550,3.400,2.620,0.900,0.0,0.950,0.900,2.5,0.950","2.330,3.300,2.700,0.800,0.0,1.080,1.090,2.5,0.770","2.450,3.250,2.750,0.840,0.0,1.060,0.820,2.25,1.040",,"2.460,3.100,2.850,0.830,0.0,1.100,1.030,2.5,0.870",,,,"2.450,3.400,2.500,0.900,0.0,1.010,0.940,2.5,0.920","2.550,3.300,2.750,0.870,0.0,1.030,0.830,2.25,1.050",,"2.460,3.100,2.850,0.830,0.0,1.100,1.030,2.5,0.870","2.550,3.050,2.790,0.870,0.0,1.050,0.990,2.5,0.910",,"2.550,3.250,2.850,0.800,0.0,1.010,0.800,2.25,1.010",,"2.330,3.300,2.700,0.810,0.0,1.090,1.110,2.5,0.780",
20180811,,德丙,翁特哈兴,罗斯托克,2-1,"2.200,3.400,3.200,0.950,0.25,0.900,1.100,2.75,0.780","2.210,3.450,2.790,0.980,0.25,0.900,1.060,2.75,0.800","2.100,3.450,3.250,0.890,0.25,1.010,0.960,2.75,0.890",,"2.200,3.250,3.150,0.950,0.25,0.970,1.080,2.75,0.830",,,,"2.210,3.400,2.800,0.990,0.25,0.910,1.030,2.75,0.810","2.100,3.600,3.200,0.890,0.25,1.000,0.950,2.75,0.910",,"2.200,3.250,3.150,0.950,0.25,0.970,1.080,2.75,0.830","2.260,3.200,3.050,0.970,0.25,0.950,1.170,2.75,0.750",,"2.150,3.600,3.250,0.850,0.25,0.950,0.930,2.75,0.870",,"2.210,3.450,2.790,0.990,0.25,0.910,1.070,2.75,0.810",
20180811,,德丙,韦恩,布伦斯维克,3-3,"1.900,3.500,4.000,0.950,0.5,0.900,1.020,2.5,0.820","1.910,3.350,3.600,0.940,0.5,0.940,1.000,2.5,0.850","2.050,3.300,3.550,0.890,0.25,1.010,0.820,2.25,1.040",,"2.050,3.250,3.500,1.100,0.5,0.830,1.080,2.5,0.830",,,,"1.910,3.400,3.500,0.950,0.5,0.950,1.030,2.5,0.810","2.150,3.300,3.400,0.890,0.25,1.000,0.830,2.25,1.050",,"2.050,3.250,3.500,1.100,0.5,0.830,1.080,2.5,0.830","2.070,3.250,3.450,1.130,0.5,0.800,1.170,2.5,0.750",,"2.150,3.300,3.450,0.850,0.25,0.950,0.800,2.25,1.010",,"1.910,3.350,3.600,0.950,0.5,0.950,1.020,2.5,0.860",
20180811,,德丙,茨维卡,幸运科隆,1-0,"1.950,3.500,3.750,1.000,0.5,0.850,1.150,2.75,0.720","1.910,3.550,3.400,0.940,0.5,0.940,1.010,2.75,0.850","2.000,3.500,3.450,1.090,0.5,0.810,1.020,2.75,0.850",,"1.940,3.300,3.800,0.950,0.5,0.970,1.020,2.75,0.880",,,,"1.990,3.400,3.300,1.030,0.5,0.880,1.100,2.75,0.760","2.050,3.600,3.400,1.070,0.5,0.830,1.000,2.75,0.870",,"1.940,3.300,3.800,0.950,0.5,0.970,1.020,2.75,0.880","2.060,3.300,3.450,1.070,0.5,0.850,1.250,2.75,0.700",,"2.050,3.600,3.500,0.770,0.25,1.050,0.870,2.75,0.930",,"1.910,3.550,3.400,0.950,0.5,0.950,1.130,2.75,0.760",
20180811,,球会友谊,特罗萨萨纳,缅甸U23,1-1,"1.800,3.750,3.400,0.880,0.5,0.920,1.050,3.0,0.750",,,,,,,,,,,,,,,,,
20180811,,中甲,新疆雪豹纳欢,深圳佳兆业,1-4,"3.500,3.500,1.900,0.850,-0.5,0.950,0.920,2.5,0.880","3.300,3.400,1.910,0.850,-0.5,0.910,0.910,2.5,0.850","3.900,3.550,1.800,0.830,-0.5,1.000,0.980,2.5,0.800",,"3.600,3.350,1.840,0.990,-0.5,0.850,0.870,2.5,0.950","3.720,3.350,1.630,0.660,-0.75,1.040,0.850,2.5,0.750",,,"3.500,3.600,1.730,1.030,-0.5,0.700,0.770,2.5,0.940","3.900,3.500,1.850,0.850,-0.5,0.910,0.920,2.5,0.870",,"3.700,3.350,1.810,1.020,-0.5,0.820,0.980,2.5,0.840","3.200,3.300,1.990,0.840,-0.5,1.000,1.000,2.5,0.820",,"3.800,3.600,1.830,0.990,-0.5,0.810,0.900,2.5,0.900",,"3.300,3.400,1.910,0.850,-0.5,0.910,0.910,2.5,0.850",
20180811,,中甲,梅州客家,广东华南虎,2-1,"1.800,3.800,3.600,0.800,0.5,1.000,0.920,2.75,0.880","1.770,3.650,3.550,0.770,0.5,0.990,0.880,2.75,0.880","1.760,3.750,3.700,0.830,0.5,1.000,0.920,2.75,0.850",,"1.820,3.600,3.400,0.830,0.5,1.010,0.930,2.75,0.890","1.670,3.530,3.380,1.070,0.75,0.630,0.850,2.75,0.750",,,"2.490,3.100,2.400,1.350,0.5,0.520,0.940,2.75,0.770","1.800,3.600,4.000,0.800,0.5,1.000,0.910,2.75,0.880",,"1.820,3.600,3.400,0.830,0.5,1.010,0.930,2.75,0.890","1.830,3.400,3.550,0.840,0.5,1.000,0.950,2.75,0.870",,"2.150,3.350,3.050,0.890,0.25,0.910,0.990,2.75,0.810",,"1.770,3.650,3.550,0.770,0.5,0.990,0.880,2.75,0.880",
20180811,,俄青联,图拉青年队,格罗兹尼青年队,1-0,"1.720,3.600,4.200,1.000,0.75,0.800,0.920,2.75,0.880","1.140,5.500,15.000,0.790,0.25,1.070,1.070,2.25,0.770","1.620,3.800,4.350,0.980,0.75,0.800,0.930,2.75,0.850",,"1.750,3.600,3.700,1.000,0.75,0.800,0.920,2.75,0.880",,,,"1.730,3.700,3.400,0.970,0.75,0.810,0.930,2.75,0.850","1.700,3.700,4.100,0.790,0.5,1.010,0.950,2.75,0.830",,"1.750,3.600,3.700,1.000,0.75,0.800,0.920,2.75,0.880","1.770,3.600,3.600,1.040,0.75,0.800,0.970,2.75,0.850",,"1.610,3.800,4.300,0.860,0.75,0.900,1.030,3.0,0.730",,"1.900,2.500,5.100,0.910,0.5,0.970,1.080,1.5,0.780",
20180811,,俄青联,罗斯托夫青年队,苏维埃之翼青年队,1-0,"1.660,3.750,4.000,0.850,0.75,0.950,0.850,3.0,0.950","1.710,3.850,3.650,0.910,0.75,0.850,0.850,3.0,0.910","1.660,3.800,4.000,0.820,0.75,0.960,0.870,3.0,0.890",,"1.720,3.650,3.850,0.930,0.75,0.870,0.870,3.0,0.930",,,,"1.570,4.000,4.000,0.800,0.75,0.980,0.870,3.0,0.900","1.700,3.800,4.000,0.930,0.75,0.860,0.850,3.0,0.910",,"1.750,3.600,3.700,0.930,0.75,0.870,0.870,3.0,0.930","1.710,3.850,3.600,0.990,0.75,0.850,0.920,3.0,0.900",,"1.660,3.800,4.000,0.830,0.75,0.930,0.820,3.0,0.920",,"1.600,4.050,4.050,0.800,0.75,0.960,0.850,3.0,0.910",
20180811,,马来杯,沙巴,霹雳州发展局,1-0,"2.500,3.600,2.370,1.000,0.0,0.800,0.820,2.75,0.980","2.390,3.450,2.270,0.900,0.0,0.800,0.800,2.75,0.900","2.500,3.500,2.350,1.010,0.0,0.780,0.760,2.75,1.020",,".000,.000,.000,0.940,0.0,0.760,0.700,2.75,1.000",,,,,"2.620,3.500,2.400,0.940,0.0,0.740,0.770,2.75,0.890",,".000,.000,.000,0.940,0.0,0.760,0.700,2.75,1.000",".000,.000,.000,1.000,0.0,0.700,0.800,2.75,0.900",,"2.550,3.450,2.400,0.970,0.0,0.770,0.790,2.75,0.940",,"2.390,3.450,2.270,0.900,0.0,0.800,0.800,2.75,0.900",
20180811,,新加坡联,文莱DPMM,芽笼联队,2-2,"1.400,4.500,5.500,0.920,1.25,0.880,0.900,3.5,0.900",,"1.410,4.750,5.500,1.040,1.5,0.780,0.900,3.5,0.900",,,,,,"1.400,4.500,5.200,0.930,1.25,0.850,0.870,3.5,0.900",,,,,,"1.430,4.700,5.250,0.910,1.25,0.860,0.880,3.5,0.880",,,
20180811,,球会友谊,莎涝月,珀斯光荣,1-7,"9.000,6.000,1.200,0.825,-2.0,0.975,0.900,3.75,0.900",,,,,,,,,,,,,,,,,
20180811,,乌兹青联,納曼干納弗巴霍U23,布卡哈拉U23,0-3,,,,,,,,,,,,,,,,,,
20180811,,马维超,EPAC联合,卡龙加联队,1-1,"1.570,3.600,5.000,0.900,0.75,0.900,0.950,2.0,0.850",,,,,,,,"1.570,3.600,4.400,0.900,0.75,0.870,0.930,2.0,0.850",,,,,,,,,
20180811,,德堡州联,普费德斯海姆,梅兹特海姆,1-1,,,,,,,,,,,,,,,,,,
20180811,,捷U19,辛宁U19,皮耳森U19,3-1,"2.750,4.000,2.000,0.920,-0.25,0.880,0.800,3.5,1.000",,"2.750,4.000,2.000,0.900,-0.25,0.870,0.790,3.5,0.990",,,,,,,"2.750,3.900,2.000,0.940,-0.25,0.840,0.920,3.75,0.830",,,,,"2.750,4.000,2.050,0.890,-0.25,0.870,0.790,3.5,0.980",,,
20180811,,罗乙,潘杜里,阿格斯,1-1,"5.000,3.750,1.530,0.950,-0.75,0.850,0.900,2.75,0.900","4.000,3.700,1.580,0.900,-0.75,0.800,0.850,2.75,0.850","4.850,3.750,1.570,0.930,-0.75,0.840,0.620,2.5,1.240",,"4.700,3.500,1.610,0.930,-0.75,0.830,0.880,2.75,0.880",,,,".000,.000,.000,1.030,-0.25,0.800,0.750,2.25,1.080","5.250,3.800,1.570,0.800,-1.0,0.940,0.800,2.75,0.910",,"4.700,3.500,1.610,0.930,-0.75,0.830,0.880,2.75,0.880",,,"5.000,3.800,1.530,0.920,-0.75,0.820,0.870,2.75,0.870",,"4.000,3.700,1.580,0.900,-0.75,0.800,0.850,2.75,0.850",
20180811,,奥乙,瓦克蒂罗尔B队,BW林茨,1-3,"3.500,4.000,1.900,0.900,-0.5,0.900,0.950,3.0,0.850","2.930,3.650,2.060,0.820,-0.5,1.060,1.060,3.0,0.800","3.600,3.650,1.860,0.920,-0.5,0.920,0.950,3.0,0.860",,"3.500,3.400,1.920,0.970,-0.5,0.930,1.010,3.0,0.870",,,,"2.900,3.600,2.090,0.830,-0.5,1.070,1.030,3.0,0.810","3.800,3.400,1.900,0.950,-0.5,0.960,0.980,3.0,0.900",,"3.500,3.400,1.920,0.970,-0.5,0.930,1.010,3.0,0.870","3.350,3.500,1.940,0.950,-0.5,0.950,0.980,3.0,0.900",,"3.800,3.700,1.900,0.900,-0.5,0.900,0.940,3.0,0.860",,"3.050,3.650,2.000,0.890,-0.5,1.010,1.070,3.0,0.810",
20180811,,球会友谊,橙衣军团,多德勒支,1-5,,,,,,,,,,,,,,,,,,
20180811,,球会友谊,查卡里塔青年,萨兰迪兵工厂,1-1,,,,,,,,,,,,,,,,,,
20180811,,球会友谊,云达不莱梅,比利亚雷亚尔,2-3,"2.450,3.300,2.450,0.800,0.0,1.050,0.900,2.5,0.900","2.300,3.350,2.580,0.800,0.0,1.020,0.900,2.5,0.900","2.500,3.350,2.500,0.790,0.0,1.030,0.870,2.5,0.890",,"2.330,3.200,2.640,0.800,0.0,1.040,0.900,2.5,0.920","2.300,3.400,2.640,0.730,0.0,0.970,0.800,2.5,0.800",,,"2.400,3.300,2.490,0.800,0.0,1.040,0.900,2.5,0.900","2.450,3.300,2.450,0.900,0.0,0.900,0.890,2.75,0.850",,"2.330,3.200,2.640,0.800,0.0,1.040,0.900,2.5,0.920","2.340,3.150,2.680,0.790,0.0,1.050,0.950,2.5,0.870",,"2.450,3.300,2.450,0.810,0.0,1.030,0.900,2.5,0.910",,"2.300,3.350,2.580,0.810,0.0,1.030,0.910,2.5,0.910",
20180811,,乌兹青联,比克波德U23,克孜勒庫姆U23,0-0,,,,,,,,,,,,,,,,,,
20180811,,乌克地区,科洛舞,卡莉娜布格林,1-1,"2.400,3.600,2.400,0.900,0.0,0.900,0.950,3.75,0.850",,,,,,,,,,,,,,,,,
20180811,,俄丙,卡山鲁宾B队,FC能量,1-2,"2.300,4.000,2.300,0.900,0.0,0.900,0.825,3.25,0.975",,,,,,,,,,,,,,,,,
20180811,,乌克后备,喀尔巴阡利沃后备队,柔亚后备队,7-1,,,,,,,,,,,,,,,,,,
20180811,,俄丙,科洛姆纳B队,索克拉米克,0-2,".000,.000,.000,0.870,0.0,0.920,1.000,3.5,0.800",,,,,,,,,,,,,,,,,
20180811,,丹麦丁,AB塔恩比,卡斯路讷,1-2,"2.200,3.750,2.600,0.775,0.0,1.025,0.800,3.25,1.000",,,,,,,,,,,,,,,,,
20180811,,瑞士乙,锡永U21,巴沃斯,2-0,"1.800,3.600,3.600,0.875,0.5,0.925,0.925,3.5,0.875",,,,,,,,,,,,,,,,,
20180811,,挪丙,森加,斯克捷沃,4-1,,,,,,,,,,,,,,,,,,
20180814,,斯亚甲,路达,慕拉,3-2,"2.300,3.200,2.750,0.900,0.25,0.900,0.920,2.5,0.880","2.090,3.350,2.900,0.880,0.25,0.880,0.910,2.5,0.850","2.300,3.250,2.750,1.080,0.25,0.760,0.790,2.5,1.000",,"2.230,3.200,2.780,0.940,0.25,0.900,0.940,2.5,0.880",,,,"2.390,3.600,2.310,1.210,0.25,0.650,0.660,2.5,1.190","2.250,3.250,2.700,1.050,0.25,0.780,1.000,2.75,0.830",,"2.230,3.200,2.780,0.940,0.25,0.900,0.940,2.5,0.880","2.180,3.300,2.800,0.930,0.25,0.930,0.940,2.5,0.900",,"2.300,3.200,2.750,0.880,0.25,0.880,0.860,2.5,0.930",,"2.090,3.350,2.900,0.880,0.25,0.880,0.910,2.5,0.850",
20180814,,波兰甲,哥罗纳,史拉斯科,2-1,"2.400,3.200,3.000,1.100,0.25,0.780,1.020,2.5,0.820","2.090,3.350,3.100,0.850,0.25,1.030,1.000,2.5,0.860","2.450,3.100,2.900,0.780,0.0,1.090,1.020,2.5,0.810",,"2.450,3.150,2.820,1.140,0.25,0.800,1.060,2.5,0.840",,,,"2.090,3.400,3.000,0.870,0.25,1.040,0.940,2.5,0.920","2.100,3.300,3.500,0.850,0.25,1.040,1.050,2.5,0.830",,"2.450,3.150,2.820,1.140,0.25,0.800,1.060,2.5,0.840","2.130,3.200,3.350,0.840,0.25,1.080,1.070,2.5,0.830",,"2.400,3.200,3.000,1.120,0.25,0.790,1.060,2.5,0.840",,"2.090,3.350,3.100,0.870,0.25,1.050,1.020,2.5,0.880",
20180814,,捷甲,波希米亚1905,奥斯特拉瓦,0-1,"2.450,3.100,3.000,0.750,0.0,1.050,0.880,2.25,0.920","2.360,3.050,2.850,0.750,0.0,1.140,0.920,2.25,0.940","2.450,3.000,2.950,0.740,0.0,1.140,0.860,2.25,0.960",,"2.360,3.000,2.920,0.760,0.0,1.160,0.920,2.25,0.960",,,,"2.360,3.000,2.900,0.760,0.0,1.130,0.970,2.25,0.890","2.550,3.000,3.000,0.830,0.0,1.080,0.890,2.25,1.000",,"2.360,3.000,2.920,0.760,0.0,1.160,0.920,2.25,0.960","2.420,3.050,2.790,0.810,0.0,1.090,0.910,2.25,0.970",,"2.500,3.150,2.900,0.770,0.0,1.050,0.870,2.25,0.930",,"2.360,3.050,2.850,0.760,0.0,1.160,0.930,2.25,0.950",
20180814,,国际友谊,黑山VI,意大利VI,2-0,"1.570,5.500,3.400,1.020,1.0,0.780,1.000,4.0,0.800",,,,,,,,,,,,,,".000,.000,.000,0.950,0.25,0.850,0.910,3.75,0.890",,,
20180814,,瑞典乙,比尔利克,BK奥林匹克,1-2,"1.850,3.750,3.300,0.950,0.5,0.850,0.900,3.0,0.900","1.850,3.650,3.300,0.850,0.5,0.990,0.970,3.0,0.850","1.830,3.800,3.300,0.930,0.5,0.840,0.880,3.0,0.880",,"1.880,3.300,3.500,0.840,0.5,1.000,0.950,3.0,0.870",,,,"1.970,3.300,3.000,0.980,0.5,0.800,0.980,3.0,0.800","1.900,3.750,3.500,0.900,0.5,0.870,0.910,3.0,0.850",,"1.880,3.300,3.500,0.840,0.5,1.000,0.950,3.0,0.870","1.930,3.350,3.300,0.940,0.5,0.900,1.020,3.0,0.800",,"1.850,3.800,3.300,0.930,0.5,0.830,0.870,3.0,0.870",,"1.850,3.650,3.300,0.850,0.5,1.010,0.980,3.0,0.860",
20180811,,挪丙,奧特斯塔,弗尔达,1-2,,,,,,,,,,,,,,,,,,
20180814,,挪丙,裡林德加,奥斯陆火车头,0-2,"1.660,4.330,3.500,0.750,0.5,1.050,0.800,3.5,1.000","1.720,4.000,3.450,0.910,0.75,0.850,0.800,3.25,0.960",,,"1.900,3.800,3.050,1.150,0.75,0.670,0.920,3.25,0.880",,,,"1.850,4.200,2.800,1.120,0.75,0.700,0.910,3.25,0.860",,,"1.900,3.800,3.050,1.150,0.75,0.670,0.920,3.25,0.880",,,"1.570,4.700,3.700,0.740,0.5,1.040,0.780,3.5,0.970",,"1.720,4.000,3.450,0.910,0.75,0.850,0.800,3.25,0.960",
20180814,,挪丙,路伦士高格,斯托姆加斯特B队,1-3,"1.530,4.500,4.300,0.700,0.75,1.100,1.000,4.0,0.800","1.600,4.450,3.750,0.770,0.75,0.990,0.850,3.75,0.910",,,"1.630,3.900,4.000,0.790,0.75,1.010,0.910,3.75,0.890",,,,"2.050,4.200,2.410,1.350,0.75,0.580,1.240,3.75,0.630",,,"1.630,3.900,4.000,0.790,0.75,1.010,0.910,3.75,0.890",,,"1.530,4.500,4.300,0.700,0.75,1.100,0.980,4.0,0.790",,"1.600,4.450,3.750,0.770,0.75,0.990,0.850,3.75,0.910",
20180814,,荷后备,福图纳后备队,FC埃因霍温后备队,4-0,"2.500,3.800,2.200,1.000,0.0,0.800,0.800,3.5,1.000",,"2.500,3.750,2.200,0.780,-0.25,1.010,0.860,3.5,0.910",,"2.570,3.500,2.250,0.800,-0.25,1.020,0.900,3.5,0.900",,,,".000,.000,.000,0.860,1.0,0.910,0.960,3.75,0.850","2.500,3.750,2.200,0.780,-0.25,1.010,0.850,3.5,0.910",,"2.570,3.500,2.250,0.800,-0.25,1.020,0.900,3.5,0.900",".000,.000,.000,0.800,-0.25,1.000,0.900,3.5,0.900",,"2.500,3.800,2.200,0.980,0.0,0.790,0.790,3.5,0.980",,,
20180814,,丹麦超,埃斯比约,桑德捷斯基,1-0,"3.000,3.200,2.400,0.810,-0.25,1.090,0.920,2.5,0.920","2.800,3.350,2.360,0.800,-0.25,1.080,0.930,2.5,0.930","2.950,3.200,2.350,0.800,-0.25,1.070,0.910,2.5,0.900",,"2.920,3.150,2.380,0.820,-0.25,1.110,0.960,2.5,0.940","2.720,3.200,2.180,0.840,-0.25,0.960,0.740,2.5,0.960",,,"2.800,3.400,2.230,0.810,-0.25,1.100,0.900,2.5,0.960","3.000,3.300,2.450,0.810,-0.25,1.090,0.910,2.5,0.950",,"2.920,3.150,2.380,0.820,-0.25,1.110,0.960,2.5,0.940","2.820,3.350,2.340,0.840,-0.25,1.080,0.880,2.5,1.020",,"2.900,3.200,2.400,0.750,-0.25,1.020,0.880,2.5,0.880",,"2.800,3.350,2.360,0.810,-0.25,1.120,0.940,2.5,0.960",
20180814,周一004,挪超,海于格松,瓦勒伦加,1-0,"2.000,3.600,3.500,0.790,0.25,1.110,0.920,2.75,0.920","2.020,3.600,3.250,0.780,0.25,1.110,0.900,2.75,0.960","2.050,3.250,3.600,0.770,0.25,1.100,0.900,2.5,0.900",,"2.020,3.250,3.600,0.800,0.25,1.140,0.950,2.5,0.950","1.980,3.520,3.180,0.740,0.25,1.060,0.820,2.75,0.880",,,"1.940,3.700,3.200,0.710,0.25,1.210,0.830,2.75,1.050","2.100,3.300,3.500,0.960,0.5,0.780,0.910,2.5,0.950",,"2.020,3.250,3.600,0.800,0.25,1.140,0.950,2.5,0.950","2.040,3.250,3.500,0.820,0.25,1.110,0.780,2.5,1.130",,"2.050,3.250,3.450,0.790,0.25,1.120,0.850,2.5,0.950",,"2.020,3.600,3.250,0.790,0.25,1.140,0.850,2.75,1.050",
20180811,,挪丙,布罗德,华雷吉,3-0,"1.280,6.000,6.000,0.800,1.5,1.000,0.850,4.25,0.950",,,,,,,,,,,,,,,,,
20180814,,瑞典超,北雪平,哈马比,0-0,,,,,,,,,,,,,,,,,,
20180814,,瑞典超,特雷勒堡,松兹瓦尔,1-6,,,,,,,,,,,,,,,,,,
20180814,,国际友谊,乌克兰VI,斯洛伐克VI,3-1,"3.400,5.500,1.570,0.980,-0.75,0.820,0.900,4.0,0.900",,,,,,,,,,,,,,,,,
20180814,,德丙,慕士达,洛特,1-0,"1.720,3.800,4.500,0.980,0.75,0.880,0.920,2.75,0.920",,"1.710,3.650,4.400,0.740,0.5,1.130,0.700,2.5,1.140",,"1.790,3.750,3.950,1.060,0.75,0.860,1.020,2.75,0.880",,,,"1.770,3.600,3.900,0.990,0.75,0.910,0.970,2.75,0.860","1.800,3.750,4.300,1.060,0.75,0.840,1.020,2.75,0.850",,"1.790,3.750,3.950,1.060,0.75,0.860,1.020,2.75,0.880","1.830,3.500,4.000,1.130,0.75,0.800,1.110,2.75,0.800",,"1.740,3.900,4.500,0.960,0.75,0.850,0.900,2.75,0.900",,,
20180814,周一005,俄超,喀山红宝石,圣彼得堡泽尼特,0-1,"3.600,3.100,2.150,1.050,-0.25,0.800,1.100,2.25,0.780","3.300,3.100,2.110,1.050,-0.25,0.830,1.120,2.25,0.750","3.450,3.150,2.150,0.760,-0.5,1.090,1.010,2.25,0.810",,"3.500,3.100,2.120,1.100,-0.25,0.830,1.030,2.25,0.870","3.420,3.030,2.070,1.000,-0.25,0.800,1.020,2.25,0.680",,,"3.300,3.100,2.110,1.070,-0.25,0.840,1.160,2.25,0.720","3.600,3.100,2.100,1.040,-0.25,0.860,1.020,2.25,0.830",,"3.500,3.100,2.120,1.100,-0.25,0.830,1.030,2.25,0.870","3.500,3.100,2.120,1.110,-0.25,0.820,1.050,2.25,0.850",,"3.300,3.200,2.200,1.090,-0.25,0.810,1.040,2.25,0.840",,"3.300,3.100,2.110,1.070,-0.25,0.850,1.140,2.25,0.770",
20180811,,挪丙,伊斯沃德IF,卡拉克罗力,1-1,,,,,,,,,,,,,,,,,,
20180814,,挪丙,瑞迪,库弗姆B队,2-2,"1.600,4.750,3.800,0.800,0.75,1.000,0.880,3.75,0.920","1.600,4.450,3.750,0.770,0.75,0.990,0.850,3.75,0.910",,,"1.980,3.800,2.840,0.720,0.75,1.090,0.870,3.75,0.930",,,,"2.400,4.300,2.040,1.360,0.25,0.570,0.690,3.75,1.130",,,"1.980,3.800,2.840,0.720,0.75,1.090,0.870,3.75,0.930",,,"1.640,4.500,3.600,0.780,0.75,0.990,0.860,3.75,0.910",,"1.600,4.450,3.750,0.770,0.75,0.990,0.850,3.75,0.910",
20180814,,挪丙,斯帕杰卡维克,基斯迪辛特FK,2-0,,,,,,,,,,,,,,,,,,
20180814,,挪丙,利勒斯特罗姆B队,海尔顿市,2-1,"2.400,4.330,2.200,1.000,0.0,0.800,0.800,3.5,1.000","2.490,4.000,2.140,0.790,-0.25,0.970,0.850,3.5,0.910",,,"2.200,3.400,2.690,0.900,0.0,0.900,0.870,3.5,0.930",,,,"2.100,4.300,2.320,0.700,-0.25,1.120,0.860,3.5,0.910",,,"2.200,3.400,2.690,0.900,0.0,0.900,0.870,3.5,0.930",,,"2.400,4.300,2.200,0.980,0.0,0.790,0.790,3.5,0.980",,"2.580,4.000,2.080,0.850,-0.25,0.910,0.850,3.5,0.910",
20180814,,挪丙,奥克拉,乐范格尔B队,2-2,"1.830,4.500,2.900,0.920,0.5,0.880,0.820,3.75,0.980","1.800,4.200,3.050,0.800,0.5,0.960,0.800,3.75,0.960",,,"1.820,3.700,3.350,0.820,0.5,0.980,0.820,3.75,0.980",,,,"1.800,4.500,2.800,0.800,0.5,0.980,0.820,3.75,0.960",,,"1.820,3.700,3.350,0.820,0.5,0.980,0.820,3.75,0.980",,,"1.830,4.500,2.900,0.910,0.5,0.860,0.810,3.75,0.960",,"1.800,4.200,3.050,0.800,0.5,0.960,0.800,3.75,0.960",
20180814,,挪乙,奥特格宁兰B队,格鲁德,0-2,"2.250,3.800,2.500,0.700,0.25,1.100,0.880,3.5,0.920","2.000,3.900,2.750,0.800,0.25,1.060,0.860,3.5,0.980","2.250,3.850,2.500,0.720,0.25,1.130,0.860,3.5,0.910",,"1.920,3.500,3.200,0.720,0.25,1.140,0.850,3.5,0.970",,,,"2.150,4.000,2.350,1.060,0.25,0.740,0.810,3.5,0.970","2.300,3.800,2.500,0.830,0.0,1.000,0.890,3.5,0.920",,"1.920,3.500,3.200,0.720,0.25,1.140,0.850,3.5,0.970","2.000,3.550,2.960,1.060,0.25,0.820,0.990,3.5,0.870",,"2.250,3.800,2.500,1.000,0.25,0.770,0.870,3.5,0.890",,"2.000,3.900,2.750,0.810,0.25,1.070,0.870,3.5,0.990",
20180811,,挪丙,禾德,特莱弗,2-1,,,,,,,,,,,,,,,,,,
20180814,,瑞典超甲,延雪平,IFK瓦纳默,1-3,"1.950,3.300,4.000,0.950,0.5,0.900,1.100,2.5,0.780","1.920,3.350,3.550,0.920,0.5,0.960,1.030,2.5,0.830","2.100,3.500,3.100,1.010,0.5,0.850,1.070,2.5,0.760",,"1.950,3.350,3.700,0.960,0.5,0.960,1.090,2.5,0.820","1.810,3.080,3.350,0.870,0.5,0.830,0.950,2.5,0.650",,,"1.920,3.400,3.500,0.930,0.5,0.970,0.970,2.5,0.860","1.900,3.500,4.100,0.930,0.5,0.970,1.020,2.5,0.850",,"1.950,3.350,3.700,0.960,0.5,0.960,1.090,2.5,0.820","1.970,3.300,3.700,0.980,0.5,0.940,1.110,2.5,0.800",,"2.000,3.400,3.400,1.000,0.5,0.840,1.060,2.5,0.760",,"1.920,3.350,3.550,0.940,0.5,0.980,1.040,2.5,0.860",
20180814,,哥伦U20,当卡尔U20,巴伦纳塔U20,5-0,"1.400,4.750,5.250,0.700,1.0,1.100,0.900,3.5,0.900",,,,,,,,"1.400,4.800,5.600,0.700,1.0,1.230,0.960,3.5,0.900",,,,,,"1.400,4.800,5.250,0.700,1.0,1.100,0.880,3.5,0.880",,,
20180814,,比青杯,迪塞尔U21,安特卫普U21,0-3,"3.250,4.000,1.800,0.920,-0.5,0.880,0.800,3.25,1.000",,"3.200,3.950,1.800,0.920,-0.5,0.850,0.980,3.5,0.810",,,,,,"3.200,4.000,1.800,0.930,-0.5,0.850,0.790,3.25,1.000",,,,,,"3.250,4.000,1.800,0.910,-0.5,0.860,0.780,3.25,0.970",,,
20180814,,沙滩足,里特沙滩足,圣彼得堡沙滩足,4-9,"2.370,8.500,1.720,1.000,-0.5,0.800,0.950,10.0,0.850",,,,,,,,,,,,,,,,,
20180814,,比青杯,洛克伦U21,根特U21,3-4,"2.100,4.000,2.600,0.980,0.25,0.820,0.820,3.25,0.980",,"2.100,3.950,2.550,0.720,0.25,1.070,0.860,3.25,0.910",,".000,.000,.000,0.730,0.25,1.080,0.870,3.25,0.930",,,,".000,.000,.000,0.940,0.25,0.870,0.900,4.5,0.510","2.050,3.600,2.800,0.850,0.25,0.920,0.890,3.25,0.890",,".000,.000,.000,0.730,0.25,1.080,0.870,3.25,0.930",,,"2.100,4.000,2.600,0.960,0.25,0.810,0.800,3.25,0.950",,,
20180811,,挪丙,弗洛,乌拉恩,2-0,,,,,,,,,,,,,,,,,,
