match_time,jc_order,league,home_team,away_team,score,bet365,hg,bet10,lb,ms,ac,snai,wl,ysb,wd,iw,bet12,lj,yh,bet18,jc,ybb,pb
20170201,,球会友谊,顿涅茨克矿工,亚布洛内茨,2-2,"1.330,4.330,8.500,1.000,1.5,0.800,0.950,3.25,0.850","1.290,5.200,7.500,0.900,1.50,0.980,0.800,3.00,1.060","1.410,4.550,6.200,0.880,1.50,0.980,0.840,3.00,0.990",,"1.280,5.000,7.200,0.840,1.50,1.000,0.800,3.00,1.020",,,,"1.300,5.000,6.600,0.940,1.50,0.890,0.780,3.00,1.050","1.330,4.600,6.500,0.850,1.50,0.960,0.550,2.50,1.300",,"1.280,5.000,7.200,0.840,1.50,1.000,0.800,3.00,1.020","1.300,5.000,7.600,0.860,1.50,0.980,0.870,3.00,0.950","1.290,5.200,7.500,0.910,1.50,0.980,0.810,3.00,1.060",".000,.000,.000,1.030,1.50,0.870,0.760,3.00,1.140",,,
20170201,,球会友谊,葡萄牙U18,摩洛哥U18,4-0,"1.240,5.300,7.900,1.070,1.75,0.750,1.000,3.25,0.800","1.240,5.300,7.900,0.750,1.75,0.950,0.750,3.25,0.950",".000,.000,.000,0.850,1.50,0.870,0.930,3.25,0.800",,".000,.000,.000,1.000,1.75,0.880,1.020,3.25,0.840",,,,"1.270,5.600,5.700,1.020,1.75,0.770,0.960,3.25,0.820",,,".000,.000,.000,1.020,1.75,0.860,1.020,3.25,0.840","1.270,5.600,6.400,0.930,1.75,0.950,1.010,3.25,0.850","1.240,5.300,7.900,0.760,1.75,0.950,0.760,3.25,0.950",".000,.000,.000,1.160,1.75,0.740,1.020,3.25,0.840",,,
20170203,,国际友谊,葡萄牙U18,摩洛哥U18,0-0,"1.230,5.300,8.300,1.020,1.75,0.840,1.130,3.25,0.720","1.200,5.600,9.100,1.120,2.00,0.750,0.990,3.25,0.850","1.170,6.350,12.250,1.130,2.25,0.750,0.980,3.25,0.850",,"1.230,5.000,9.400,1.000,2.50,0.700,0.830,3.25,0.870",,,,"1.220,5.200,7.800,1.100,2.25,0.710,0.930,3.25,0.850","1.180,6.000,12.000,1.050,2.00,0.810,0.470,2.50,1.620",,"1.230,5.000,9.400,1.000,2.50,0.700,0.830,3.25,0.870","1.220,5.200,8.750,0.800,2.50,0.900,0.850,3.25,0.850","1.200,5.600,9.100,1.130,2.00,0.750,1.000,3.25,0.850",".000,.000,.000,1.030,1.75,0.850,1.010,3.00,0.850",,,
20170203,,球会友谊,多马日利采,索科洛夫,1-1,"4.750,4.750,1.450,1.080,-1.0,0.720,0.700,3.25,1.100","4.250,4.200,1.540,0.870,-1.00,0.950,0.900,3.25,0.900","4.650,5.150,1.470,1.000,-1.00,0.860,0.900,3.25,0.910",,"5.500,3.850,1.470,0.860,-1.00,0.980,0.900,3.25,0.920",,,,"4.500,5.000,1.430,0.970,-1.00,0.860,0.860,3.25,0.950","4.600,5.000,1.440,0.870,-1.00,0.940,0.400,2.50,1.750",,"5.500,3.850,1.470,0.860,-1.00,0.980,0.900,3.25,0.920",,"4.250,4.200,1.540,0.880,-1.00,0.950,0.910,3.25,0.900","5.600,4.200,1.420,1.090,-1.00,0.760,0.680,3.25,1.160",,,
20170205,,英U23,利物浦U23,热刺U23,3-2,"1.600,3.800,4.330,0.850,0.75,0.950,0.900,3.0,0.900","1.560,3.950,4.450,0.720,0.75,1.110,0.840,3.00,0.960","1.640,3.750,4.250,0.780,0.75,1.050,0.810,3.00,0.960",,"1.570,3.600,4.850,0.790,0.75,1.050,0.840,3.00,0.980",,,,"1.570,3.900,4.800,0.750,0.75,1.140,0.910,3.00,0.950","1.600,3.800,4.300,0.830,0.75,1.060,0.530,2.50,1.400",,"1.570,3.600,4.850,0.790,0.75,1.050,0.840,3.00,0.980","1.670,3.600,4.100,0.880,0.75,1.000,0.910,3.00,0.950","1.530,4.000,4.600,0.780,0.75,1.050,0.850,3.00,0.960",,,,
20170205,,希腊U20,奥林比亚高斯U20,伊拿克里斯U20,2-0,"1.100,8.000,15.000,0.980,2.5,0.820,0.950,3.75,0.850","1.080,7.300,11.000,0.900,2.50,0.800,0.800,3.75,0.900","1.100,8.000,12.000,0.940,2.50,0.840,0.850,3.75,0.930",,".000,.000,.000,0.930,2.50,0.830,0.840,3.75,0.920",,,,"1.130,8.000,7.700,0.920,2.50,0.850,0.870,3.75,0.900",,,".000,.000,.000,0.930,2.50,0.830,0.840,3.75,0.920",,"1.080,7.300,11.000,0.910,2.50,0.800,0.810,3.75,0.900",,,,
20170205,周六050,法甲,摩纳哥,尼斯,3-0,"1.570,4.000,6.000,1.020,1.0,0.900,0.920,2.75,1.000","1.740,3.650,3.950,0.770,0.50,1.120,0.800,2.50,1.060","1.800,3.400,4.350,0.810,0.50,1.010,0.720,2.50,1.070","1.850,3.500,4.200,0.850,0.50,0.950,1.000,2.50,0.800","1.730,3.450,4.700,0.900,0.50,1.020,1.050,2.50,0.850","1.550,3.900,4.750,1.040,1.00,0.800,0.850,2.75,0.950",,,"1.580,3.700,5.100,1.080,1.00,0.830,0.840,2.75,1.040","1.850,3.600,4.500,0.850,0.50,1.060,0.730,2.50,1.100",,"1.730,3.450,4.700,0.900,0.50,1.020,1.050,2.50,0.850","1.760,3.300,4.800,0.870,0.50,1.050,0.800,2.50,1.110","1.740,3.650,3.950,0.780,0.50,1.120,0.790,2.50,1.080","1.750,3.290,4.790,0.760,0.50,1.170,0.790,2.50,1.100",,,
20170205,,以超,海法夏普尔,布奈萨克宁哈普尔,0-1,"2.450,3.000,2.800,0.780,0.0,1.020,1.080,2.25,0.720","2.390,3.050,2.680,0.800,0.00,1.020,1.000,2.25,0.800","2.550,3.050,2.700,0.800,0.00,1.060,1.050,2.25,0.780",,"2.400,3.050,2.670,0.800,0.00,1.040,1.030,2.25,0.790",,,,"2.380,3.000,2.900,0.810,0.00,1.110,1.080,2.25,0.770","2.450,2.880,2.620,0.750,0.00,1.000,1.200,2.50,0.620",,"2.400,3.050,2.670,0.800,0.00,1.040,1.030,2.25,0.790","2.380,3.000,2.730,0.790,0.00,1.050,0.960,2.25,0.860","2.390,3.050,2.680,0.810,0.00,1.020,1.010,2.25,0.800","2.450,3.150,3.050,1.140,0.25,0.760,0.930,2.25,0.930",,,
20170209,,国际友谊,比利时U18,日本U18,1-2,"2.360,3.450,2.470,1.130,0.25,0.700,1.000,2.75,0.800","2.360,3.450,2.470,0.950,0.50,0.750,0.800,2.75,0.900","2.500,3.150,2.650,0.870,0.00,0.990,0.710,2.50,1.140",,"2.500,3.000,2.580,1.100,0.25,0.750,0.780,2.50,1.040",,,,"2.400,3.100,2.500,0.850,0.00,0.930,0.690,2.50,1.140",,,"2.530,3.050,2.510,1.090,0.25,0.750,0.780,2.50,1.040","2.330,3.150,2.690,1.020,0.25,0.820,0.770,2.50,1.050","2.360,3.450,2.470,0.960,0.50,0.750,0.810,2.75,0.900",".000,.000,.000,1.080,-0.25,0.740,0.840,2.00,0.940",,,
20170209,,球会友谊,诺瓦维斯,西甘德,2-2,"1.610,4.000,4.500,0.800,0.75,1.000,1.050,3.0,0.750",,"1.660,3.850,4.500,0.840,0.75,1.030,1.020,3.00,0.810",,".000,.000,.000,0.850,0.75,0.950,1.000,3.00,0.800",,,,"1.620,3.800,4.200,0.870,0.75,0.960,0.780,2.75,1.050",,,".000,.000,.000,0.850,0.75,0.950,1.000,3.00,0.800",,,,,,
20170211,,球会友谊,国际萨佩斯克,雷迪塞瓦特,0-0,"1.800,3.600,3.500,0.880,0.5,0.920,0.900,3.0,0.900",,,,,,,,"1.800,3.600,3.500,0.980,0.50,1.010,0.590,2.50,1.380",,,,,,,,,
20170212,,国际友谊,德国U17,英格兰U17,2-3,"2.550,3.350,2.340,0.960,0.0,0.800,0.960,3.0,0.800","2.450,3.350,2.400,0.990,0.25,0.770,0.960,3.00,0.800","2.600,3.100,2.450,0.980,0.00,0.840,0.750,2.75,1.030",,"2.640,3.100,2.400,1.010,0.00,0.830,0.750,2.75,1.080",,,,,"2.550,3.300,2.380,0.960,0.00,0.820,0.600,2.50,1.300",,"2.640,3.100,2.400,1.010,0.00,0.830,0.750,2.75,1.070","2.580,3.100,2.430,0.950,0.00,0.890,0.770,2.75,1.050","2.450,3.350,2.400,1.160,0.25,0.630,0.970,3.00,0.800","2.610,3.080,2.430,0.990,0.00,0.850,0.780,2.75,1.040",,,
20170212,,法U19,摩纳哥U19,蒙彼利埃U19,4-3,,,,,,,,,,,,,,,,,,
20170211,,哥斯乙,巴里奥,卡里阿利,4-0,"2.100,3.500,2.870,0.920,0.25,0.880,0.800,3.0,1.000",,,,,,,,"2.100,3.500,2.600,0.950,0.25,0.830,0.520,2.50,1.500",,,,,,,,,
20170212,,西丁,图立拉,科伦加,2-1,"1.600,3.750,4.500,0.880,0.75,0.920,0.850,2.5,0.950",,"1.600,3.750,4.500,0.810,0.50,0.970,0.940,2.00,0.800",,,,,,"1.600,3.800,4.000,1.030,0.75,0.960,0.830,2.50,0.950",,,,,,,,,
20170211,,澳维甲,葛欧吉斯,莫兰德城,0-0,"2.500,3.600,2.370,0.700,-0.25,1.100,1.020,3.25,0.780","2.740,3.750,2.040,0.910,-0.25,0.850,0.960,3.25,0.800","2.800,3.800,2.000,0.760,-0.25,1.030,1.030,3.25,0.720",,"2.550,3.300,2.340,0.750,-0.25,1.100,1.000,3.25,0.820",,,,"2.700,3.800,1.970,0.750,-0.25,1.050,0.980,3.25,0.800","2.500,3.600,2.250,0.990,0.00,0.790,0.470,2.50,1.620",,"2.550,3.300,2.340,0.750,-0.25,1.090,1.000,3.25,0.820",,"2.740,3.750,2.040,0.920,-0.25,0.850,0.970,3.25,0.800","2.550,3.300,2.340,0.750,-0.25,1.100,0.980,3.25,0.840",,,
20170212,,意丁,瓦雷斯,布拉,2-2,"1.440,4.000,6.000,0.850,1.0,0.950,0.920,2.75,0.880",,,,,,,,".000,.000,.000,0.980,1.00,1.010,1.030,2.75,0.910",,,,,,,,,
20170212,,西丁,平托体育会,圣塔阿纳,2-0,"1.750,3.300,4.500,0.880,0.5,0.920,1.050,2.25,0.750",,"1.900,3.200,3.600,0.980,0.50,0.800,1.010,2.25,0.780",,"2.010,3.100,3.300,1.010,0.50,0.830,1.020,2.25,0.800",,,,"1.910,3.200,3.300,1.000,0.50,0.790,1.020,2.25,0.770","1.910,3.100,3.700,0.790,0.50,0.920,1.250,2.50,0.570",,"2.010,3.100,3.300,1.010,0.50,0.830,1.020,2.25,0.800","1.930,3.300,3.350,0.940,0.50,0.900,1.080,2.25,0.740",,"1.920,3.150,3.550,0.850,0.50,0.990,1.020,2.25,0.800",,,
20170212,,西室内足,尤米利亚室内足球队,哈恩帕莱索室內足球队,2-6,".000,.000,.000,0.640,-3.5,1.060,0.940,7.5,0.760",".000,.000,.000,0.640,-3.50,1.060,0.940,7.50,0.760",,,,,,,"13.000,8.100,1.090,1.090,-3.00,0.720,0.990,7.50,0.790",,,,,".000,.000,.000,0.650,-3.50,1.060,0.950,7.50,0.760",,,,
20170212,周六049,法甲,甘冈,里昂,2-1,"3.400,3.600,2.100,1.000,-0.25,0.850,1.020,2.75,0.820","3.200,3.450,2.000,0.850,-0.50,1.030,0.850,2.50,1.010","3.350,3.350,2.100,1.070,-0.25,0.800,0.790,2.50,1.040","3.600,3.600,1.950,0.850,-0.50,0.950,0.990,2.75,0.810","3.550,3.300,2.030,0.880,-0.50,1.040,0.820,2.50,1.090","3.450,3.300,1.930,0.860,-0.50,0.980,0.800,2.50,1.000",,,"3.500,3.300,1.960,0.900,-0.50,1.010,0.800,2.50,1.080","3.700,3.500,2.050,0.900,-0.50,1.010,0.770,2.50,1.050",,"3.550,3.300,2.030,0.880,-0.50,1.040,0.820,2.50,1.080","3.700,3.250,1.990,1.110,-0.25,0.820,0.920,2.50,0.980","3.200,3.450,2.000,0.860,-0.50,1.030,0.860,2.50,1.010","3.490,3.290,2.020,1.100,-0.25,0.810,0.910,2.50,0.970",,,
20170212,周六050,葡超,塞图巴尔,查维斯,0-0,"2.370,2.870,3.400,1.050,0.25,0.850,1.100,2.0,0.780","2.310,2.990,3.000,1.050,0.25,0.830,0.850,2.00,1.010","2.500,2.950,3.000,0.980,0.25,0.870,0.810,2.00,1.020",,"2.420,3.050,2.950,1.010,0.25,0.910,0.850,2.00,1.050","2.250,3.000,2.950,1.020,0.25,0.780,0.850,2.00,0.850",,,"2.460,3.000,2.800,1.100,0.25,0.810,0.920,2.00,0.940","2.600,2.900,3.120,1.010,0.25,0.870,1.400,2.50,0.570",,"2.420,3.050,2.950,1.010,0.25,0.910,0.850,2.00,1.050","2.450,3.050,2.900,1.030,0.25,0.890,0.840,2.00,1.060","2.310,2.990,3.000,1.060,0.25,0.830,0.860,2.00,1.010","2.450,2.990,2.930,1.000,0.25,0.900,0.840,2.00,1.040",,,
20170212,,阿尔巴超,KF蒂拉纳,佩帕里米,1-2,,,,,,,,,,,,,,,,,,
20170212,,西乙B,木提维拉,巴拉多利德B队,3-1,"2.750,3.200,2.370,1.020,0.0,0.780,0.900,2.0,0.900","2.680,3.000,2.410,1.020,0.00,0.800,0.900,2.00,0.900","2.550,3.150,2.400,1.040,0.00,0.780,0.900,2.00,0.870",,"2.740,2.910,2.430,1.040,0.00,0.800,0.890,2.00,0.930",,,,"2.700,3.000,2.350,1.070,0.00,0.730,0.870,2.00,0.900",".000,.000,.000,1.010,0.00,0.760,1.300,2.50,0.570",,"2.740,2.910,2.430,1.040,0.00,0.800,0.890,2.00,0.930","2.730,2.990,2.380,1.050,0.00,0.790,0.920,2.00,0.900","2.680,3.000,2.410,1.030,0.00,0.800,0.910,2.00,0.900","2.740,2.950,2.410,1.050,0.00,0.800,0.910,2.00,0.920",,,
20170212,,非冠杯,坦达,尼日尔武装部队,3-0,,,,,,,,,,,,,,,,,,
20170212,,非冠杯,RC卡迪奧戈,迪亚堡斯,3-0,,,,,,,,,,,,,,,,,,
20170212,,以超,基尔史莫纳夏普尔,特拉维夫叶胡达,0-1,"2.200,3.200,3.400,0.900,0.25,0.900,1.000,2.25,0.800","2.140,3.100,3.050,0.880,0.25,0.940,1.000,2.25,0.800","1.830,3.300,4.150,0.890,0.50,0.960,1.030,2.25,0.800",,"1.850,3.250,3.700,0.860,0.50,0.980,0.990,2.25,0.830",,,,"1.960,3.300,3.500,0.990,0.50,0.920,1.040,2.25,0.800","1.750,3.120,4.000,0.840,0.50,0.900,1.250,2.50,0.570",,"1.850,3.250,3.700,0.860,0.50,0.980,0.990,2.25,0.830","1.960,3.300,3.250,0.840,0.50,1.000,1.020,2.25,0.800","2.140,3.100,3.050,0.890,0.25,0.940,1.010,2.25,0.800","2.100,3.300,3.900,1.120,0.50,0.780,1.100,2.25,0.790",,,
20170212,,罗甲,波图森尼,CS卡拉奥华大学,1-0,"3.500,3.300,2.100,0.980,-0.25,0.820,0.980,2.25,0.820","3.100,3.150,2.170,0.980,-0.25,0.900,1.010,2.25,0.850","3.400,3.300,2.100,1.030,-0.25,0.860,1.010,2.25,0.850",,"2.920,3.100,2.200,0.970,-0.25,0.910,1.040,2.25,0.820",,,,"2.800,3.200,2.320,0.970,-0.25,0.940,1.040,2.25,0.800","3.400,3.120,2.200,0.940,-0.25,0.920,1.300,2.50,0.600",,"2.920,3.100,2.200,0.970,-0.25,0.910,1.040,2.25,0.820","2.780,3.150,2.270,0.950,-0.25,0.930,1.060,2.25,0.800","3.100,3.150,2.170,0.990,-0.25,0.900,1.020,2.25,0.850","2.780,3.150,2.270,0.950,-0.25,0.930,1.060,2.25,0.800",,,
20170212,,比乙,奥德赫维里,洛默尔,2-1,"1.950,3.500,3.750,0.950,0.5,0.900,0.950,2.5,0.900","1.960,3.400,3.150,0.990,0.50,0.850,1.020,2.75,0.800","1.830,3.750,3.500,1.060,0.50,0.760,1.010,2.75,0.780",,"2.040,3.350,3.200,1.050,0.50,0.850,1.040,2.75,0.840",,,,"2.040,3.400,3.200,1.070,0.50,0.840,1.020,2.75,0.820","1.750,3.600,3.600,0.990,0.50,0.790,0.600,2.50,1.200",,"2.040,3.350,3.200,1.050,0.50,0.850,1.040,2.75,0.840","2.070,3.300,3.150,1.110,0.50,0.800,1.140,2.75,0.750","1.960,3.400,3.150,1.000,0.50,0.850,1.030,2.75,0.800","2.070,3.300,3.150,1.110,0.50,0.800,1.060,2.75,0.820",,,
20170212,,葡甲,本菲卡B队,艾维斯,4-2,"3.400,3.300,2.150,0.900,-0.25,0.950,0.950,2.5,0.900","2.690,3.100,2.450,1.030,0.00,0.850,1.010,2.50,0.850","2.550,3.150,2.650,1.020,0.00,0.850,1.030,2.50,0.800",,"2.710,3.100,2.460,1.040,0.00,0.860,1.090,2.50,0.800",,,,"2.700,3.000,2.500,1.040,0.00,0.880,0.890,2.25,0.970","2.800,3.100,2.620,1.020,0.00,0.880,1.000,2.50,0.770",,"2.710,3.100,2.460,1.040,0.00,0.860,1.080,2.50,0.800","2.690,3.050,2.500,1.020,0.00,0.880,1.050,2.50,0.830","2.690,3.100,2.450,1.040,0.00,0.850,1.020,2.50,0.850","2.700,3.080,2.480,1.030,0.00,0.870,1.070,2.50,0.820",,,
20170212,,葡甲,华森,雷克斯欧斯,1-0,"2.400,3.000,3.200,1.100,0.25,0.780,1.050,2.25,0.800","2.000,3.150,3.500,1.030,0.50,0.850,1.060,2.25,0.800","1.950,3.200,3.800,0.900,0.50,0.940,1.060,2.25,0.770",,"1.920,3.100,3.900,0.860,0.50,1.040,1.090,2.25,0.800",,,,"2.010,3.100,3.600,1.040,0.50,0.880,0.850,2.00,1.020","1.950,3.250,4.200,0.990,0.50,0.910,1.300,2.50,0.570",,"1.920,3.100,3.900,0.860,0.50,1.040,1.080,2.25,0.800","1.920,3.200,3.750,0.930,0.50,0.970,1.080,2.25,0.800","2.000,3.150,3.500,1.040,0.50,0.850,1.070,2.25,0.800","2.000,3.100,3.600,1.010,0.50,0.890,1.090,2.25,0.800",,,
20170212,,土超,布尔萨体育,费内巴切,1-1,"4.500,3.750,1.750,1.050,-0.5,0.800,0.820,2.5,1.020","3.600,3.550,1.850,1.000,-0.50,0.880,1.060,2.75,0.800","3.950,3.500,1.830,0.990,-0.50,0.830,1.040,2.75,0.750",,"4.000,3.500,1.840,1.080,-0.50,0.850,1.090,2.75,0.820","3.700,3.550,1.750,0.960,-0.50,0.800,1.000,2.75,0.700",,,"4.000,3.400,1.800,1.070,-0.50,0.840,1.040,2.75,0.800","4.200,3.700,1.800,1.030,-0.50,0.860,0.830,2.50,0.950",,"4.000,3.500,1.840,1.070,-0.50,0.850,1.080,2.75,0.820","3.950,3.450,1.860,1.050,-0.50,0.870,1.110,2.75,0.800","3.700,3.550,1.820,1.040,-0.50,0.850,1.070,2.75,0.800","3.950,3.450,1.860,1.050,-0.50,0.870,1.110,2.75,0.800",,,
20170212,,哥伦乙,巴瑞库拉,皇家桑坦德,0-1,"1.900,3.200,3.800,0.950,0.5,0.850,0.900,2.25,0.900","1.910,3.250,3.500,0.910,0.50,0.850,0.910,2.25,0.850","1.800,3.300,4.000,0.940,0.50,0.840,0.930,2.25,0.850",,"1.970,3.200,3.350,0.970,0.50,0.870,0.950,2.25,0.870",,,,"1.950,3.200,3.600,0.970,0.50,0.940,0.970,2.25,0.890","1.800,3.300,4.100,0.930,0.50,0.880,1.100,2.50,0.670",,"1.970,3.200,3.350,0.970,0.50,0.870,0.950,2.25,0.870",,"1.910,3.250,3.500,0.920,0.50,0.850,0.920,2.25,0.850",".000,.000,.000,0.990,0.50,0.850,0.930,2.25,0.890",,,
20170212,,俄FNL杯,圣彼得堡泽尼特B队,乌拉尔,1-3,"2.400,3.250,2.700,1.100,0.25,0.700,0.980,2.5,0.820","2.240,3.250,2.740,1.040,0.25,0.800,1.000,2.50,0.820","2.400,3.250,2.700,1.020,0.25,0.850,0.940,2.50,0.870",,"2.300,3.250,2.650,1.010,0.25,0.870,0.940,2.50,0.920",,,,"2.190,3.200,2.800,0.900,0.25,0.930,0.910,2.50,0.900","2.250,3.120,2.800,1.010,0.25,0.780,0.910,2.50,0.800",,"2.300,3.250,2.650,1.010,0.25,0.870,0.940,2.50,0.920","2.190,3.200,2.830,0.880,0.25,1.000,0.960,2.50,0.900","2.280,3.250,2.830,1.050,0.25,0.800,1.010,2.50,0.820",".000,.000,.000,0.860,0.00,0.980,0.840,2.25,0.980",,,
20170212,,以超,比尔舒华夏普尔,阿什凯泽夏普尔,2-1,"1.120,7.500,23.000,0.850,2.25,0.950,0.920,3.25,0.880","1.120,6.900,12.000,0.750,2.00,1.070,0.950,3.25,0.850","1.080,8.250,21.000,1.080,2.25,0.790,0.970,3.25,0.850",,"1.140,7.500,9.100,0.740,2.00,1.110,0.950,3.25,0.870",,,,"1.150,5.200,26.000,1.090,2.25,0.820,0.980,3.25,0.850","1.070,7.000,15.000,0.780,2.00,0.970,0.440,2.50,1.620",,"1.140,7.500,9.100,0.740,2.00,1.110,0.950,3.25,0.870","1.150,5.200,17.500,0.990,2.25,0.850,0.970,3.25,0.850","1.110,6.900,13.000,0.760,2.00,1.070,0.960,3.25,0.850","1.170,6.350,18.500,0.930,2.25,0.930,0.860,3.00,1.000",,,
20170212,,阿联酋超,迪拜胜利,艾维赫达,3-0,"2.750,3.400,2.300,1.050,0.0,0.750,0.880,2.75,0.920","2.170,3.550,2.640,1.000,0.25,0.820,0.850,2.75,0.950","2.200,3.350,2.700,0.930,0.00,0.850,0.850,2.75,0.910",,"2.530,3.150,2.470,0.980,0.00,0.900,0.890,2.75,0.970",,,,"2.600,3.200,2.480,1.090,0.00,0.820,0.900,2.75,0.960","2.250,3.400,2.880,1.000,0.00,0.850,0.620,2.50,1.200",,"2.530,3.150,2.470,0.980,0.00,0.900,0.890,2.75,0.970","2.350,3.300,2.570,1.040,0.25,0.840,0.900,2.75,0.960","2.170,3.550,2.640,1.010,0.25,0.820,0.860,2.75,0.950",".000,.000,.000,1.010,0.00,0.830,0.970,2.75,0.860",,,
20170212,,球会友谊,爵士FC,科霍,3-2,,,,,,,,,,"1.730,3.900,3.800,0.980,0.75,0.890,0.330,2.50,2.100",,,,,,,,
20170212,,爱沙冬锦,英弗勒特B队,塔林利华戴亚B队,1-3,"1.900,5.250,2.500,0.820,0.25,0.980,1.000,4.0,0.800",,".000,.000,.000,0.750,-0.25,1.000,0.890,2.00,0.840",,,,,,,,,,,,,,,
20170212,,非冠杯,约翰森,拉巴特联盟,1-1,,,,,,,,,,,,,,,,,,
20170212,,芬兰杯,詹兹,SJK学院,3-2,,,"1.760,3.950,3.550,1.110,0.75,0.760,1.510,4.00,0.530",,"1.750,3.600,3.700,0.980,0.75,0.900,0.860,3.25,1.000",,,,,,,"1.750,3.600,3.700,0.980,0.75,0.900,0.860,3.25,1.000",,,".000,.000,.000,0.670,1.00,1.300,0.820,3.25,1.070",,,
20170212,,瑞士超,图恩,巴塞尔,0-2,"3.700,3.300,2.050,0.800,-0.5,1.050,0.780,2.25,1.100","3.700,3.650,1.800,1.050,-0.50,0.830,0.960,2.75,0.900","4.850,4.250,1.570,0.680,-1.00,1.250,1.080,3.00,0.760",,"4.250,3.550,1.780,0.880,-0.75,1.040,1.020,2.75,0.880","3.650,3.600,1.750,0.980,-0.50,0.780,0.900,2.75,0.800",,,"4.000,3.500,1.770,0.830,-0.75,1.080,0.950,2.75,0.880","4.400,3.800,1.750,0.880,-0.75,1.040,0.770,2.50,1.050",,"4.250,3.550,1.780,0.880,-0.75,1.040,1.020,2.75,0.880","4.300,3.550,1.760,0.700,-1.00,1.280,1.140,3.00,0.770","3.700,3.650,1.800,1.060,-0.50,0.830,0.970,2.75,0.900","4.090,3.490,1.800,0.820,-0.75,1.100,1.010,2.75,0.870",,,
20170212,,瑞士挑,温特图尔,塞尔维特,1-4,"3.100,3.400,2.250,0.820,-0.25,0.980,0.950,2.5,0.850","2.680,3.300,2.250,0.800,-0.25,1.060,0.900,2.50,0.940","2.600,3.300,2.400,0.730,-0.25,1.110,1.030,2.75,0.760",,"2.690,3.100,2.350,0.800,-0.25,1.090,1.030,2.75,0.830",,,,"2.600,3.100,2.600,0.810,-0.25,1.110,0.910,2.50,0.950","2.700,3.250,2.500,1.050,0.00,0.830,0.730,2.50,1.050",,"2.690,3.100,2.350,0.800,-0.25,1.080,1.030,2.75,0.830","2.610,3.100,2.410,0.750,-0.25,1.140,1.060,2.75,0.800","2.680,3.300,2.250,0.810,-0.25,1.060,0.910,2.50,0.940","2.610,3.100,2.410,0.800,-0.25,1.100,1.130,2.75,0.750",,,
20170212,,澳U20,鲁纳沃丁城U20,高宝谷太阳U21,0-1,"3.400,4.500,1.660,0.900,-0.75,0.900,0.800,3.5,1.000",,,,,,,,,,,,,,,,,
20170212,,尼拉甲,马那瓜,奇南德加,2-2,"2.600,3.200,2.400,0.980,0.0,0.820,0.900,2.5,0.900",,,,,,,,".000,.000,.000,1.000,0.00,0.790,0.870,2.50,0.900",,,,,,,,,
20170212,,墨西丙,拉佩达德,R萨莫拉,0-0,,,,,,,,,,,,,,,,,,
20170212,,法丁A,佩泽纳斯,摩纳哥B队,0-0,,,,,,,,,,,,,,,,,,
20170212,,法丁A,赫雅斯,马迪圭斯,4-1,,,,,,,,,,,,,,,,,,
20170212,,法丁A,莱邦迪,席特,0-0,,,,,,,,,,,,,,,,,,
20170212,,法丁A,蒙彼利埃B队,塔比斯比利尼斯,1-2,,,,,,,,,,,,,,,,,,
20170212,,法丁A,雷恩B队,帕拉宾尼克,2-1,"1.600,3.800,4.750,1.200,1.0,0.650,0.980,2.5,0.820","1.360,4.200,6.900,0.910,1.25,0.850,0.960,2.50,0.800","1.350,4.300,7.000,0.960,1.25,0.820,0.970,2.50,0.810",,"1.650,3.600,4.250,0.970,1.25,0.830,0.980,2.50,0.820",,,,"1.360,4.200,6.000,0.930,1.25,0.850,0.980,2.50,0.800","1.530,3.750,5.750,0.880,1.00,0.760,0.930,2.50,0.770",,"1.650,3.600,4.250,0.970,1.25,0.830,0.980,2.50,0.820",,"1.360,4.200,6.900,0.920,1.25,0.850,0.970,2.50,0.800",,,,
20170212,,法丁A,维特利,罗莫朗坦,0-2,,,,,,,,,,,,,,,,,,
20170212,,法丁A,洛里昂B队,肖莱特,2-0,,,,,,,,,,,,,,,,,,
20170212,,法丁A,福格斯,奥贝维尔斯,2-2,,,,,,,,,,,,,,,,,,
20170212,,法丁A,葛伦维尔,曼特斯,1-0,,,,,,,,,,,,,,,,,,
20170212,,法丁A,蒙茨拉米尔,昂纳西,1-2,,,,,,,,,,,,,,,,,,
20170212,,法丁A,欧塞尔B队,莫侯斯,2-0,,,,,,,,,,,,,,,,,,
20170212,,法丁A,蒙锡,安德茲,2-4,,,,,,,,,,,,,,,,,,
20170212,,法丁A,迪艾比,利尔B队,1-1,,,,,,,,,,,,,,,,,,
20170212,,法丁A,安坦迪,弗勒里梅洛吉斯,1-1,"2.200,2.900,3.400,1.150,0.5,0.680,0.980,2.25,0.820","1.800,3.100,4.100,0.800,0.50,0.960,0.960,2.25,0.800","1.900,3.100,3.750,0.850,0.50,0.930,0.970,2.25,0.810",,"2.190,3.150,2.880,0.860,0.50,0.940,0.980,2.25,0.820",,,,"2.180,3.000,2.900,1.130,0.50,0.690,0.860,3.00,1.080","2.150,3.100,3.250,0.800,0.25,0.840,1.200,2.50,0.600",,"2.190,3.150,2.880,0.860,0.50,0.940,0.980,2.25,0.820",,"1.800,3.100,4.100,0.810,0.50,0.960,0.970,2.25,0.800","2.190,3.150,2.880,1.190,0.50,0.640,0.980,2.25,0.820",,,
