match_time,jc_order,league,home_team,away_team,score,bet365,hg,bet10,lb,ms,ac,snai,wl,ysb,wd,iw,bet12,lj,yh,bet18,jc,ybb,pb
20200413,,尼拉甲,奇南德加,皇家埃斯特利,1-3,"4.500,3.700,1.660,0.880,-0.75,0.920,0.950,2.5,0.850","4.050,3.400,1.640,0.840,-0.75,0.860,0.920,2.5,0.780","4.250,3.350,1.620,0.830,-0.75,0.860,0.910,2.5,0.790",,"4.050,3.650,1.670,0.860,-0.75,0.900,0.940,2.5,0.820",,,,"6.000,4.000,1.530,1.150,-0.75,0.630,0.980,2.75,0.740","4.500,3.400,1.650,0.860,-0.75,0.910,0.900,2.5,0.800",,"4.050,3.650,1.670,0.860,-0.75,0.900,0.940,2.5,0.820","3.650,3.650,1.630,0.870,-0.75,0.890,0.960,2.5,0.800","3.950,3.400,1.660,0.850,-0.75,0.880,0.940,2.5,0.790","4.000,3.700,1.670,0.850,-0.75,0.890,0.560,2.5,1.280",,"3.950,3.400,1.660,0.830,-0.75,0.870,0.920,2.5,0.780","5.000,3.480,1.670,0.890,-0.75,0.870,0.910,2.5,0.860"
20200413,,尼拉甲,奥科塔尔体育,沃尔特费雷迪,0-1,"4.000,3.600,1.850,0.920,-0.5,0.880,0.980,2.5,0.820","3.600,3.300,1.760,0.940,-0.5,0.760,0.920,2.5,0.780","4.100,3.450,1.740,0.930,-0.5,0.770,0.910,2.5,0.790",,"3.600,3.500,1.800,0.960,-0.5,0.800,0.940,2.5,0.820",,,,"3.100,3.200,1.930,1.080,-0.25,0.670,1.050,2.75,0.690","4.400,3.400,1.670,0.840,-0.75,0.940,0.910,2.5,0.800",,"3.600,3.500,1.800,0.960,-0.5,0.800,0.940,2.5,0.820","3.150,3.500,1.800,0.700,-0.75,1.060,0.960,2.5,0.800","3.800,3.350,1.700,1.020,-0.5,0.710,0.940,2.5,0.790","4.000,3.500,1.740,0.950,-0.5,0.790,0.740,2.5,1.030",,"3.800,3.350,1.700,1.000,-0.5,0.700,0.920,2.5,0.780","3.800,3.180,1.980,0.790,-0.5,0.970,0.970,2.5,0.790"
20200413,,球会友谊,克瓦恩比女足,纳科女足,1-4,,,,,,,,,,,,,,,,,,
20200413,,球会友谊,波斯坦纳斯,KIF干亚斯堡,0-0,,,,,,,,,,,,,,,,,,
20200413,,球会友谊,帕拉迪乐,乌提比拿斯,4-2,,,,,,,,,,,,,".000,.000,.000,0.760,0.5,1.000,0.910,4.0,0.850",,,,,"1.680,4.220,3.500,0.830,0.75,0.870,0.840,4.0,0.870"
20200413,,球会友谊,斯图夫斯塔女足,斯图雷比女足,2-3,,,,,,,,,,,,,".000,.000,.000,0.850,0.25,0.850,0.750,3.75,0.950",,,,,
20200413,,白俄超,斯拉维亚莫兹里,卢克布雷斯特,0-0,"2.050,3.500,3.400,0.820,0.25,0.970,1.050,2.5,0.750","2.060,3.300,3.000,0.800,0.25,0.900,0.960,2.5,0.740","2.050,3.150,3.100,0.800,0.25,0.940,1.020,2.5,0.700",,"2.080,3.300,2.970,0.850,0.25,0.950,1.000,2.5,0.800",,,,"2.020,3.400,3.400,1.020,0.5,0.790,1.040,2.25,0.770","2.050,3.130,3.200,0.830,0.25,0.990,0.780,2.25,0.980",,"2.080,3.300,2.970,0.850,0.25,0.950,1.000,2.5,0.800","2.070,3.150,3.100,0.850,0.25,0.990,1.080,2.5,0.740","2.060,3.300,3.000,0.820,0.25,0.910,0.980,2.5,0.750","2.100,3.300,3.100,0.810,0.25,0.900,0.970,2.5,0.740",,"2.030,3.200,2.910,0.810,0.25,0.890,0.970,2.5,0.730","2.120,3.410,3.420,0.810,0.25,0.980,0.810,2.25,1.020"
20200413,,球会友谊,胡丁格女足,埃克尔女足,5-0,,,,,,,,,,,,,,,,,,
20200411,,台木兰联,新北航源女足,桃园国际女足,1-1,"2.050,3.800,2.880,0.850,0.25,0.950,0.800,3.25,1.000","1.940,3.700,2.740,0.890,0.5,0.710,0.730,3.25,0.870",,,,,,,,"2.150,3.750,2.550,0.980,0.25,0.800,0.980,3.5,0.800",,,"2.100,3.250,2.640,0.800,0.25,0.900,0.900,3.5,0.800","2.040,3.700,2.560,0.910,0.5,0.720,0.750,3.25,0.880",,,,"1.990,3.900,2.920,0.770,0.25,0.940,0.840,3.5,0.880"
20200411,,台木兰联,台北熊赞女足,花莲女足,2-2,"3.400,3.750,1.800,0.800,-0.75,1.000,0.850,3.5,0.950",,,,,,,,,,,,,,,,,
20200411,,球会友谊,比斯特迪纳摩B队,格拉尼特,1-2,"7.500,4.750,1.333,0.975,-1.25,0.825,0.875,3.5,0.925",,"6.100,5.300,1.330,0.840,-1.5,1.000,0.820,3.25,0.980",,,,,,"5.500,4.200,1.440,1.050,-1.0,0.680,0.800,3.25,0.910",,,,,,"5.250,4.000,1.500,1.050,-1.0,0.750,1.000,3.5,0.720",,,"5.350,4.500,1.470,0.780,-1.25,1.000,0.890,3.25,0.890"
20200411,,球会友谊,斯莫根,莫洛迪兹诺,3-0,"1.142,7.500,13.000,0.775,0.75,1.025,0.900,3.0,0.900",,,,,,,,,,,,,,,,,
20200411,,球会友谊,斯托尔比,奥斯特罗维茨,4-1,,,,,,,,,,,,,,,,,,
20200411,,球会友谊,哲洛宾,FK戈梅利火车头,1-9,"51.000,51.000,1.002,0.825,-1.0,0.975,1.050,7.0,0.750",,,,,,,,,,,,,,,,,
20200411,,白俄后备,布雷斯特迪纳摩后备队,伊斯洛奇明斯克雷恩后备队,2-4,"1.720,3.750,3.750,0.950,0.75,0.850,0.850,3.0,0.950","1.650,3.800,3.550,0.830,0.75,0.770,0.760,3.0,0.840","1.660,3.450,3.950,1.140,1.0,0.620,0.780,3.0,0.920",,"1.660,3.400,3.950,0.880,0.75,0.820,0.800,3.0,0.900",,,,"1.690,3.700,3.400,0.930,0.75,0.780,0.770,3.0,0.940","1.650,3.900,3.900,0.850,0.75,0.890,0.910,3.25,0.800",,"1.660,3.400,3.950,0.880,0.75,0.820,0.800,3.0,0.900","1.680,3.700,3.350,0.900,0.75,0.800,0.900,3.0,0.800","1.650,3.800,3.550,0.850,0.75,0.780,0.780,3.0,0.850","1.640,3.800,4.400,0.930,0.75,0.830,0.750,3.0,0.950",,"1.650,3.800,3.550,0.840,0.75,0.760,0.770,3.0,0.830","1.690,3.950,4.100,0.930,0.75,0.830,0.830,3.0,0.930"
20200411,,白俄后备,明斯克后备队,波里索夫巴特后备队,3-0,"2.000,3.600,3.200,1.020,0.5,0.780,0.850,3.0,0.950","1.870,3.600,2.950,0.880,0.5,0.820,0.800,3.0,0.900","1.900,3.500,3.200,0.940,0.5,0.860,0.780,3.0,1.010",,"1.890,3.150,3.300,0.890,0.5,0.810,0.760,3.0,0.940",,,,"1.830,3.800,3.500,1.050,0.5,0.690,0.730,3.0,0.990","2.000,3.600,3.000,0.800,0.25,0.940,0.800,3.0,0.930",,"1.890,3.150,3.300,0.890,0.5,0.810,0.760,3.0,0.940","1.850,3.600,2.930,0.860,0.5,0.840,0.750,3.0,0.950","1.870,3.600,2.950,0.890,0.5,0.840,0.910,3.0,0.820","1.800,3.600,3.500,0.940,0.5,0.800,0.780,3.0,0.930",,"1.910,3.600,2.880,1.010,0.5,0.690,0.800,3.0,0.900","1.880,3.960,3.530,0.920,0.5,0.880,0.970,3.25,0.820"
20200411,,球会友谊,库鲁马卡西,德内普,4-1,"1.500,3.800,5.500,0.925,1.0,0.875,0.900,3.5,0.900","1.420,4.000,4.050,0.710,1.0,0.890,0.730,3.25,0.870","1.710,4.000,3.850,0.910,0.75,0.910,0.840,2.75,0.950",,,"1.480,3.700,4.350,0.780,0.75,0.920,0.700,2.75,0.900",,,"1.620,3.800,4.300,0.800,0.75,0.910,0.700,2.75,1.040",,,,".000,.000,.000,0.720,1.0,1.040,0.980,3.75,0.780","1.420,4.050,4.050,0.720,1.0,0.910,0.670,3.25,0.960","1.610,3.900,4.500,0.800,0.75,1.000,0.760,2.75,1.000",,"1.400,4.050,4.250,0.720,1.0,0.880,0.650,3.25,0.950","1.630,4.020,4.400,0.820,0.75,0.940,0.930,3.0,0.830"
20200411,,布隆迪甲,伏龙泰,穆津加,0-1,"4.000,3.250,1.800,1.000,-0.5,0.800,0.850,2.0,0.950",,"4.050,3.200,1.760,0.780,-0.75,1.010,0.850,2.0,0.940",,,,,,,,,,,,"4.000,3.250,1.810,1.000,-0.5,0.800,1.400,2.5,0.530",,,
20200411,,塔吉克超,费茨坎德,瑞加,3-2,"3.100,3.700,1.900,0.800,-0.5,1.000,0.800,2.75,1.000","2.870,3.450,1.950,0.740,-0.5,0.960,0.750,2.75,0.950","3.050,3.300,1.950,1.400,0,0.500,0.840,3.0,0.860",,"3.150,3.300,2.000,0.760,-0.5,1.000,0.820,2.75,0.940",,,,"3.100,3.400,1.860,0.880,-0.5,0.820,0.840,2.75,0.860","3.000,3.400,1.950,1.010,-0.25,0.780,0.780,2.75,1.000",,"3.150,3.300,2.000,0.760,-0.5,1.000,0.820,2.75,0.940","2.910,3.400,1.910,0.800,-0.5,0.960,0.780,2.75,0.980","2.870,3.450,1.950,0.760,-0.5,0.970,0.770,2.75,0.960","3.250,3.500,1.950,0.750,-0.5,0.970,0.760,2.75,0.960",,"2.870,3.450,1.950,0.740,-0.5,0.960,0.750,2.75,0.950","3.350,3.490,2.010,0.860,-0.5,0.910,0.760,2.75,1.000"
20200411,,塔吉克超,伊斯塔拉夫尚,库克涛斯,0-3,"1.800,3.800,3.400,0.900,0.5,0.900,0.850,2.5,0.950","1.840,3.350,3.250,0.840,0.5,0.860,0.800,2.5,0.900","1.800,3.350,3.350,1.590,1.0,0.430,0.750,2.5,0.960",,"1.890,3.350,3.400,0.890,0.5,0.870,0.950,2.5,0.810",,,,"1.960,3.200,3.000,0.980,0.5,0.740,0.860,2.5,0.840","1.800,3.300,3.600,0.880,0.5,0.900,0.830,2.5,0.930",,"1.890,3.350,3.400,0.890,0.5,0.870,0.950,2.5,0.810","1.900,3.300,3.000,0.880,0.5,0.880,0.890,2.5,0.870","1.840,3.350,3.250,0.860,0.5,0.870,0.820,2.5,0.910","1.840,3.450,3.600,0.850,0.5,0.870,0.810,2.5,0.910",,"1.840,3.350,3.250,0.840,0.5,0.860,0.800,2.5,0.900","1.900,3.460,3.760,0.890,0.5,0.880,0.880,2.5,0.890"
20200411,,白俄后备,斯莫列维奇后备队,索利戈尔斯克矿工后备队,0-4,"2.620,4.000,2.050,0.920,-0.5,0.880,1.000,3.0,0.800","2.830,3.500,1.960,0.690,-0.5,0.910,0.910,3.0,0.690","2.350,3.250,2.400,0.850,0,0.850,0.940,3.0,0.770",,"3.150,3.150,1.950,0.750,-0.5,0.950,0.950,3.0,0.750",,,,"3.100,4.000,1.910,1.030,-0.25,0.700,0.900,3.0,0.810","2.450,3.400,2.380,0.860,0,0.880,0.900,3.0,0.830",,"3.150,3.150,1.950,0.750,-0.5,0.950,0.950,3.0,0.750","2.800,3.500,1.930,1.000,-0.25,0.700,0.750,2.75,0.950","2.910,3.550,1.910,0.710,-0.5,0.920,0.930,3.0,0.700","2.400,3.700,2.400,0.950,-0.25,0.810,0.920,3.0,0.780",,"2.910,3.550,1.910,0.700,-0.5,0.900,0.920,3.0,0.680","3.510,3.680,1.910,0.950,-0.25,0.810,0.760,2.75,1.000"
20200411,,白俄超,斯卢茨克,维捷布斯克,1-1,"2.250,3.200,3.250,1.000,0.25,0.800,1.050,2.25,0.750","2.280,3.150,2.760,0.980,0.25,0.720,0.940,2.25,0.760","2.300,2.950,2.850,1.000,0.25,0.750,0.840,2.25,0.860",,"2.250,3.100,2.870,1.040,0.25,0.760,0.980,2.25,0.820",,,,"2.140,3.000,3.100,0.930,0.25,0.860,0.790,2.0,1.010","2.400,2.900,2.750,0.770,0,1.060,1.020,2.25,0.750",,"2.250,3.100,2.870,1.040,0.25,0.760,0.980,2.25,0.820","2.410,3.050,2.670,1.110,0.25,0.740,1.080,2.25,0.740","2.290,3.100,2.780,1.040,0.25,0.750,0.990,2.25,0.800","2.350,3.100,2.850,1.030,0.25,0.730,0.990,2.25,0.770",,"2.230,3.050,2.680,0.960,0.25,0.740,0.920,2.25,0.780","2.450,3.070,3.090,1.040,0.25,0.760,1.000,2.25,0.780"
20200411,,球会友谊,利达,KFK查卡,10-0,".000,.000,.000,0.950,1.75,0.850,1.000,5.75,0.800",,,,,,,,,,,,,,,,,
20200411,,球会友谊,马克西,阿西里斯卡联队,1-4,,,,,,,,,,,,,,,,,,
20200411,,球会友谊,维里兹,索利戈尔派翠克夫,1-1,,,,,,,,,,,,,,,,,,
20200411,,球会友谊,菲提亚,索尔纳FC,6-3,,,,,,,,,,,,,,,,,,
20200411,,塔吉克超,帕米尔火车头,杜尚别83,1-0,"1.660,4.000,3.750,0.950,0.75,0.850,1.000,3.25,0.800","1.700,3.750,3.400,0.900,0.75,0.800,0.950,3.25,0.750","1.660,3.750,3.600,1.110,1.0,0.640,0.710,3.0,1.000",,"1.570,3.850,4.500,0.910,0.75,0.850,0.870,3.0,0.890",,,,"1.420,4.300,4.800,0.680,0.75,0.980,0.750,3.0,0.960","1.670,3.700,3.700,0.940,0.75,0.840,1.000,3.25,0.780",,"1.660,3.700,4.050,0.910,0.75,0.850,0.870,3.0,0.890","1.650,3.750,3.450,0.930,0.75,0.830,1.040,3.25,0.720","1.700,3.750,3.400,0.920,0.75,0.810,0.970,3.25,0.760","1.720,3.800,3.900,0.910,0.75,0.810,0.960,3.25,0.760",,"1.700,3.750,3.400,0.900,0.75,0.800,0.950,3.25,0.750","1.810,3.780,3.760,0.910,0.75,0.850,0.830,3.0,0.930"
20200411,,白俄超,若基诺鱼雷,明斯克动力,2-0,"1.950,3.600,3.600,0.980,0.5,0.820,0.980,2.5,0.820","2.020,3.300,3.100,0.750,0.25,0.950,0.960,2.5,0.740","2.050,3.150,3.150,0.840,0.25,0.900,0.940,2.5,0.760",,"1.970,3.250,3.350,0.800,0.25,1.000,1.000,2.5,0.800",,,,"2.030,3.400,3.000,0.850,0.25,0.940,0.760,2.25,1.060","2.050,3.130,3.200,0.840,0.25,0.970,0.800,2.25,0.950",,"1.970,3.250,3.350,0.800,0.25,1.000,1.000,2.5,0.800","2.110,3.150,3.050,0.880,0.25,0.960,1.080,2.5,0.740","1.910,3.350,3.350,0.800,0.25,0.990,1.010,2.5,0.780","1.950,3.300,3.200,0.790,0.25,0.950,1.000,2.5,0.740",,"2.030,3.200,2.910,0.780,0.25,0.920,0.940,2.5,0.760","2.070,3.410,3.550,0.960,0.5,0.840,0.970,2.5,0.810"
20200411,,布隆迪杯,鲁金佐FC,布胡穆扎FC,2-0,"1.300,4.000,10.000,0.950,1.25,0.850,0.850,2.0,0.950",,"1.290,4.050,9.250,0.840,1.25,0.940,0.980,2.25,0.810",,,,,,"1.300,4.000,10.000,0.950,1.25,0.760,0.750,2.0,0.960","1.300,3.900,10.000,0.900,1.25,0.870,0.750,2.0,0.930",,,"1.350,4.000,6.000,0.900,1.25,0.800,0.990,2.25,0.710",,,,,
20200411,,布隆迪杯,艾格诺尔马卡巴,奥运竞技,2-0,"1.400,3.750,7.500,1.000,1.25,0.800,1.000,3.0,0.800",,"1.460,3.950,5.450,1.010,1.25,0.780,0.950,3.0,0.840",,,,,,"1.400,3.800,7.500,1.000,1.25,0.720,0.900,3.0,0.810","1.400,4.200,6.000,0.970,1.25,0.810,0.800,2.75,0.910",,,"1.410,4.400,4.400,0.950,1.25,0.750,0.700,2.75,1.000",,"1.380,3.900,8.500,0.930,1.25,0.860,0.950,3.0,0.750",,,
20200411,,白俄超,戈洛迪亚,明斯克迪纳摩,1-0,"4.200,3.100,2.000,0.800,-0.5,1.000,1.000,2.25,0.800","3.500,3.200,1.920,0.800,-0.5,0.900,0.920,2.25,0.780","3.950,3.150,1.800,0.730,-0.75,1.030,0.800,2.25,0.900",,"3.000,3.150,2.120,0.800,-0.5,1.000,0.960,2.25,0.840",,,,"4.200,3.200,1.760,1.030,-0.5,0.780,1.130,2.25,0.710","3.900,3.100,1.850,0.860,-0.5,0.950,1.000,2.25,0.780",,"3.250,3.200,2.000,0.800,-0.5,1.000,0.960,2.25,0.840","3.200,3.100,2.070,0.760,-0.5,1.080,1.050,2.25,0.770","3.300,3.200,1.990,0.850,-0.5,0.940,0.970,2.25,0.820","3.500,3.150,2.000,0.820,-0.5,0.920,0.970,2.25,0.780",,"3.600,3.150,1.810,0.870,-0.5,0.830,0.900,2.25,0.800","4.110,3.080,2.040,1.020,-0.25,0.780,1.040,2.25,0.750"
20200409,,尼加青联,拉斯萨巴纳斯U20,哈拉帕城市U20,4-1,"7.000,4.330,1.400,0.920,-1.25,0.880,0.850,3.75,0.950","3.400,3.850,1.550,0.850,-0.75,0.750,0.850,3.5,0.750","4.250,3.950,1.510,0.880,-0.75,0.820,0.950,3.5,0.760",,"4.350,4.300,1.520,0.940,-0.75,0.820,0.980,3.5,0.780",,,,"4.800,4.400,1.390,0.820,-1.25,0.820,0.860,3.5,0.780","4.500,3.750,1.570,0.810,-1.0,0.970,0.930,3.5,0.830",,"4.350,4.300,1.520,0.940,-0.75,0.820,0.980,3.5,0.780","3.800,4.100,1.540,0.880,-0.75,0.880,0.980,3.5,0.780","3.650,3.900,1.500,0.870,-0.75,0.760,0.870,3.5,0.760","4.500,3.700,1.650,0.860,-0.75,0.760,0.950,3.5,0.750",,"4.800,4.450,1.390,0.820,-1.25,0.880,0.930,3.5,0.770","3.980,4.090,1.690,0.890,-0.75,0.880,0.960,3.5,0.810"
20200409,,尼加青联,马那瓜U20,奥科塔尔体育U20,3-1,"1.220,6.000,9.000,0.880,2.25,0.920,0.880,3.75,0.920","1.160,5.200,6.900,0.700,1.75,0.900,0.750,3.5,0.850","1.230,5.200,7.000,0.850,1.75,0.840,0.910,3.5,0.790",,"1.210,6.000,7.900,0.860,1.75,0.900,0.930,3.5,0.830",,,,"1.180,5.600,7.900,0.970,2.0,0.690,0.850,3.5,0.790","1.250,5.250,7.500,0.820,1.5,0.960,0.910,3.5,0.850",,"1.210,6.000,7.900,0.860,1.75,0.900,0.930,3.5,0.830","1.210,5.800,6.200,0.910,1.75,0.850,0.960,3.5,0.800","1.190,5.600,7.700,0.720,1.75,0.910,0.770,3.5,0.860","1.200,5.250,7.500,0.710,1.75,0.910,0.800,3.5,0.840",,"1.180,5.600,7.900,0.750,1.75,0.950,0.920,3.5,0.780","1.220,5.790,9.280,0.880,1.75,0.880,0.960,3.5,0.810"
20200409,,尼加青联,沃尔特费雷迪U20,皇家马德里斯U20,2-2,"1.830,3.600,3.600,0.780,0,1.020,0.950,3.5,0.850","1.510,3.700,3.700,0.700,0.75,0.900,0.700,3.0,0.900","1.640,3.650,3.750,0.870,0.75,0.830,0.810,3.0,0.900",,"1.800,3.700,3.400,0.860,0.75,0.900,0.810,3.0,0.950",,,,"1.830,3.600,3.600,0.840,0.5,0.800,0.790,3.25,0.850","1.530,3.800,4.800,0.910,1.0,0.860,0.980,3.25,0.780",,"1.800,3.700,3.400,0.860,0.75,0.900,0.810,3.0,0.950","1.680,3.850,3.300,0.760,0.5,1.000,0.860,3.0,0.900","1.720,3.450,3.000,0.720,0.75,0.910,0.720,3.0,0.910","1.520,3.900,4.200,0.710,0.75,0.910,0.710,3.0,0.940",,"1.840,3.600,3.050,0.840,0.5,0.860,0.860,3.25,0.840","1.700,3.890,4.130,0.910,0.75,0.860,0.880,3.0,0.880"
20200409,,尼加青联,迪里亚U20,奇南德加U20,2-0,"1.160,6.500,10.000,0.880,3.0,0.920,0.920,4.5,0.880","1.300,4.450,4.800,0.710,1.25,0.890,0.720,3.5,0.880","1.300,4.900,5.750,0.830,1.25,0.860,0.830,3.5,0.860",,"1.160,7.000,8.500,0.860,1.25,0.900,0.860,3.5,0.900",,,,"1.070,7.600,12.000,0.650,2.0,1.020,0.730,4.0,0.910","1.360,4.750,5.750,0.960,1.75,0.820,0.830,3.75,0.930",,"1.160,7.000,8.700,0.860,1.25,0.900,0.860,3.5,0.900","1.260,5.400,5.600,0.910,1.5,0.850,0.860,3.5,0.900","1.270,4.600,5.200,0.730,1.25,0.900,0.740,3.5,0.890","1.310,5.000,7.250,0.720,1.25,0.900,0.680,3.5,1.050",,"1.130,6.500,8.700,0.650,2.0,1.050,0.800,4.0,0.900","1.300,5.240,7.250,0.830,1.5,0.920,0.850,3.5,0.920"
20200409,,尼拉甲,拉斯萨巴纳斯,哈拉帕城市,0-0,"2.750,3.300,2.300,0.780,-0.25,1.020,1.020,2.5,0.780","2.590,3.200,2.220,0.710,-0.25,0.990,0.970,2.5,0.730","2.800,3.100,2.100,1.040,0,0.680,0.680,2.25,1.000",,"2.870,3.100,2.230,0.760,-0.25,1.000,1.010,2.5,0.750",,,,"2.500,3.100,2.600,0.800,0,0.900,0.990,2.25,0.730","2.800,3.130,2.250,0.780,-0.25,1.010,0.750,2.25,0.950",,"2.870,3.100,2.230,0.760,-0.25,1.000,1.010,2.5,0.750","2.660,3.050,2.200,0.760,-0.25,1.000,1.010,2.5,0.750","2.590,3.200,2.220,0.730,-0.25,1.000,0.990,2.5,0.740","2.850,3.200,2.300,0.980,0,0.780,0.960,2.5,0.790",,"2.420,3.150,2.390,0.860,0.0,0.840,0.800,2.25,0.900","2.640,3.160,2.580,0.880,0,0.890,0.980,2.5,0.790"
20200409,,尼加青联,皇家埃斯特利U20,马纳瓜尤文图斯U20,3-2,"1.250,5.500,9.000,0.880,1.75,0.920,0.850,3.75,0.950","1.470,3.800,3.950,0.850,1.0,0.750,0.700,3.0,0.900","1.480,3.850,4.550,0.910,1.0,0.790,0.860,3.0,0.840",,"1.380,4.600,5.600,0.940,1.0,0.820,0.880,3.0,0.880",,,,"1.250,5.500,9.000,0.950,1.5,0.700,0.780,3.25,0.860","1.530,3.900,4.600,0.990,1.0,0.790,0.890,3.0,0.880",,"1.380,4.600,5.600,0.940,1.0,0.820,0.880,3.0,0.880","1.420,4.100,4.700,0.960,1.25,0.800,0.900,3.0,0.860","1.350,4.050,4.700,0.720,1.0,0.910,0.720,3.0,0.910","1.580,4.100,4.500,0.850,1.0,0.750,0.920,3.0,0.780",,"1.320,4.600,5.700,0.950,1.5,0.750,0.850,3.25,0.850","1.430,4.420,5.980,1.000,1.25,0.760,0.890,3.0,0.880"
20200409,,尼拉甲,马那瓜,奥科塔尔体育,2-1,"1.220,5.500,11.000,0.900,1.5,0.900,0.880,2.75,0.920","1.220,4.900,7.900,0.800,1.5,0.900,0.800,2.75,0.900","1.290,4.350,6.950,0.990,1.5,0.730,0.830,2.75,0.860",,"1.290,4.800,7.300,1.010,1.5,0.750,0.860,2.75,0.900",,,,"1.300,5.000,9.000,0.810,1.5,0.890,0.710,2.75,1.010","1.250,4.800,9.500,0.980,1.5,0.800,0.800,2.75,0.890",,"1.290,4.800,7.300,1.010,1.5,0.750,0.860,2.75,0.900","1.300,4.700,5.600,0.910,1.5,0.850,0.820,2.75,0.940","1.270,4.550,7.000,0.930,1.5,0.800,0.880,2.75,0.850","1.230,5.250,10.500,1.010,1.5,0.750,0.850,2.75,0.890",,"1.220,4.900,7.900,0.770,1.5,0.930,0.770,2.75,0.930","1.240,5.130,10.750,0.940,1.5,0.810,0.980,2.75,0.770"
20200409,,尼拉甲,迪里亚,奇南德加,3-0,"1.250,5.500,9.000,0.920,1.5,0.880,0.880,2.75,0.920","1.250,4.650,7.400,0.850,1.5,0.850,0.850,2.75,0.850","1.310,4.400,6.550,0.990,1.5,0.730,0.980,3.0,0.740",,"1.280,5.000,7.200,1.010,1.5,0.750,1.000,3.0,0.760",,,,"1.260,4.600,7.100,0.680,1.25,1.060,0.770,2.75,0.940","1.300,4.600,7.500,0.960,1.5,0.820,0.930,3.0,0.750",,"1.330,4.750,6.200,1.010,1.5,0.750,1.000,3.0,0.760","1.300,4.800,5.600,0.940,1.5,0.820,1.060,3.0,0.700","1.310,4.350,6.300,0.800,1.25,0.930,0.880,2.75,0.850","1.260,4.900,9.500,1.010,1.5,0.750,1.000,3.0,0.760",,"1.250,4.650,7.400,0.850,1.5,0.850,0.850,2.75,0.850","1.250,5.210,9.660,0.900,1.5,0.870,0.990,3.0,0.770"
20200409,,尼拉甲,皇家埃斯特利,尤文图斯马纳瓜,0-0,"1.440,4.200,6.000,0.900,1.0,0.900,0.850,2.5,0.950","1.410,3.950,5.200,0.750,1.0,0.950,0.750,2.5,0.950","1.480,3.700,4.850,0.970,1.0,0.750,0.780,2.5,0.920",,"1.500,3.800,5.300,0.990,1.0,0.770,0.810,2.5,0.950",,,,"1.320,4.400,6.100,0.830,1.25,0.870,0.750,2.75,0.960","1.530,3.600,5.250,1.010,1.0,0.780,0.800,2.5,0.910",,"1.520,3.750,5.000,0.990,1.0,0.770,0.810,2.5,0.950","1.500,3.800,4.400,0.860,1.0,0.900,0.840,2.5,0.920","1.390,4.000,5.500,0.990,1.25,0.740,0.770,2.5,0.960","1.480,3.900,6.000,0.990,1.0,0.770,0.800,2.5,0.940",,"1.410,3.950,5.200,0.750,1.0,0.950,0.750,2.5,0.950","1.570,3.670,5.580,0.760,0.75,1.010,0.920,2.5,0.840"
20200409,,尼拉甲,沃尔特费雷迪,皇家马德里斯,4-0,"1.500,4.000,5.500,0.950,1.0,0.850,0.900,2.75,0.900","1.540,3.800,4.250,0.900,1.0,0.800,0.800,2.75,0.900","1.510,3.600,4.700,0.970,1.0,0.750,0.710,2.5,1.000",,"1.540,3.800,4.800,0.990,1.0,0.770,0.730,2.5,1.030",,,,"1.560,3.800,4.100,0.880,0.75,0.820,0.730,2.75,0.990","1.530,3.750,5.000,0.980,1.0,0.800,0.880,2.75,0.800",,"1.570,3.750,4.600,0.990,1.0,0.770,0.730,2.5,1.030","1.540,3.850,4.000,0.940,1.0,0.820,0.760,2.5,1.000","1.570,3.750,4.100,0.750,0.75,0.980,0.860,2.75,0.870","1.490,4.000,5.500,0.990,1.0,0.770,0.730,2.5,1.030",,"1.500,3.900,4.500,0.900,1.0,0.800,0.800,2.75,0.900","1.490,4.040,5.790,0.890,1.0,0.870,0.920,2.75,0.840"
20200409,,白俄后备,尼曼河格罗德诺后备队,博布鲁斯克后备队,5-2,"1.160,6.000,11.000,0.850,2.0,0.950,0.850,3.25,0.950","1.120,6.200,10.500,0.750,2.0,0.950,0.840,3.25,0.860","1.130,5.650,11.000,0.710,2.0,1.010,0.820,3.0,0.960",,"1.150,6.000,8.800,0.740,2.0,0.960,0.780,3.25,0.920",,,,"1.170,6.000,11.000,0.900,2.0,0.810,0.770,3.25,0.940","1.100,7.000,15.000,0.930,2.25,0.810,0.780,3.25,0.950",,"1.150,6.000,8.800,0.740,2.0,0.960,0.780,3.25,0.920","1.088,6.600,11.000,0.700,2.0,1.000,0.780,3.25,0.920","1.120,6.200,10.500,0.770,2.0,0.960,0.860,3.25,0.870","1.200,6.000,11.000,0.750,2.0,0.950,0.840,3.25,0.860",,"1.120,6.200,10.500,0.750,2.0,0.950,0.840,3.25,0.860","1.150,7.170,11.570,0.830,2.0,0.930,0.800,3.25,0.960"
20200408,,球会友谊,维萨隆德U21,昆萨根,3-4,,,,,,,,,,,,,,,,,,
